time_period,old_la_code,new_la_code,la_name,nc_year,full_time,part_time,headcount,fte
201819,358,E08000009,Trafford,year_group_5,3014,0,3014,3014
201819,358,E08000009,Trafford,year_group_6,2956,0,2956,2956
201819,358,E08000009,Trafford,year_group_7,3300,0,3300,3300
201819,358,E08000009,Trafford,year_group_8,3252,0,3252,3252
201819,358,E08000009,Trafford,year_group_9,3176,0,3176,3176
201819,359,E08000010,Wigan,reception,3618,1,3619,3618.5
201819,359,E08000010,Wigan,year_group_1,3718,0,3718,3718
201819,359,E08000010,Wigan,year_group_10,3512,0,3512,3512
201819,359,E08000010,Wigan,year_group_11,3383,0,3383,3383
201819,359,E08000010,Wigan,year_group_12,292,0,292,292
201819,359,E08000010,Wigan,year_group_13,203,0,203,203
201819,359,E08000010,Wigan,year_group_14,0,0,0,0
201819,359,E08000010,Wigan,year_group_2,3806,0,3806,3806
201819,359,E08000010,Wigan,year_group_3,3937,0,3937,3937
201819,359,E08000010,Wigan,year_group_4,3855,0,3855,3855
201819,359,E08000010,Wigan,year_group_5,3822,0,3822,3822
201819,359,E08000010,Wigan,year_group_6,3773,0,3773,3773
201819,359,E08000010,Wigan,year_group_7,3648,0,3648,3648
201819,359,E08000010,Wigan,year_group_8,3727,0,3727,3727
201819,359,E08000010,Wigan,year_group_9,3650,0,3650,3650
201819,876,E06000006,Halton,reception,1437,0,1437,1437
201819,876,E06000006,Halton,year_group_1,1568,0,1568,1568
201819,876,E06000006,Halton,year_group_10,1445,0,1445,1445
201819,876,E06000006,Halton,year_group_11,1358,0,1358,1358
201819,876,E06000006,Halton,year_group_12,245,0,245,245
201819,876,E06000006,Halton,year_group_13,215,0,215,215
201819,876,E06000006,Halton,year_group_14,15,0,15,15
201819,876,E06000006,Halton,year_group_2,1559,0,1559,1559
201819,876,E06000006,Halton,year_group_3,1499,0,1499,1499
201819,876,E06000006,Halton,year_group_4,1594,0,1594,1594
201819,876,E06000006,Halton,year_group_5,1467,0,1467,1467
201819,876,E06000006,Halton,year_group_6,1591,0,1591,1591
201819,876,E06000006,Halton,year_group_7,1524,0,1524,1524
201819,876,E06000006,Halton,year_group_8,1623,0,1623,1623
201819,876,E06000006,Halton,year_group_9,1504,0,1504,1504
201819,877,E06000007,Warrington,reception,2424,2,2426,2425
201819,877,E06000007,Warrington,year_group_1,2528,0,2528,2528
201819,877,E06000007,Warrington,year_group_10,2383,0,2383,2383
201819,877,E06000007,Warrington,year_group_11,2271,0,2271,2271
201819,877,E06000007,Warrington,year_group_12,508,0,508,508
201819,877,E06000007,Warrington,year_group_13,465,0,465,465
201819,877,E06000007,Warrington,year_group_14,0,0,0,0
201819,877,E06000007,Warrington,year_group_2,2600,0,2600,2600
201819,877,E06000007,Warrington,year_group_3,2619,0,2619,2619
201819,877,E06000007,Warrington,year_group_4,2606,0,2606,2606
201819,877,E06000007,Warrington,year_group_5,2516,0,2516,2516
201819,877,E06000007,Warrington,year_group_6,2604,0,2604,2604
201819,877,E06000007,Warrington,year_group_7,2495,0,2495,2495
201819,877,E06000007,Warrington,year_group_8,2374,0,2374,2374
201819,877,E06000007,Warrington,year_group_9,2408,0,2408,2408
201819,888,E10000017,Lancashire,reception,13554,48,13602,13578
201819,888,E10000017,Lancashire,year_group_1,13942,0,13942,13942
201819,888,E10000017,Lancashire,year_group_10,12710,0,12710,12710
201819,888,E10000017,Lancashire,year_group_11,12083,0,12083,12083
201819,888,E10000017,Lancashire,year_group_12,1911,0,1911,1911
201819,888,E10000017,Lancashire,year_group_13,1820,0,1820,1820
201819,888,E10000017,Lancashire,year_group_14,0,0,0,0
201819,888,E10000017,Lancashire,year_group_2,14087,0,14087,14087
201819,888,E10000017,Lancashire,year_group_3,14360,0,14360,14360
201819,888,E10000017,Lancashire,year_group_4,14056,0,14056,14056
201819,888,E10000017,Lancashire,year_group_5,14034,0,14034,14034
201819,888,E10000017,Lancashire,year_group_6,14061,0,14061,14061
201819,888,E10000017,Lancashire,year_group_7,13453,0,13453,13453
201819,888,E10000017,Lancashire,year_group_8,13210,0,13210,13210
201819,888,E10000017,Lancashire,year_group_9,13148,0,13148,13148
201819,889,E06000008,Blackburn with Darwen,reception,2006,23,2029,2017.5
201819,889,E06000008,Blackburn with Darwen,year_group_1,2158,0,2158,2158
201819,889,E06000008,Blackburn with Darwen,year_group_10,1949,0,1949,1949
201819,889,E06000008,Blackburn with Darwen,year_group_11,1951,0,1951,1951
201819,889,E06000008,Blackburn with Darwen,year_group_12,421,0,421,421
201819,889,E06000008,Blackburn with Darwen,year_group_13,401,0,401,401
201819,889,E06000008,Blackburn with Darwen,year_group_14,0,0,0,0
201819,889,E06000008,Blackburn with Darwen,year_group_2,2247,0,2247,2247
201819,889,E06000008,Blackburn with Darwen,year_group_3,2239,0,2239,2239
201819,889,E06000008,Blackburn with Darwen,year_group_4,2158,0,2158,2158
201819,889,E06000008,Blackburn with Darwen,year_group_5,2288,0,2288,2288
201819,889,E06000008,Blackburn with Darwen,year_group_6,2235,0,2235,2235
201819,889,E06000008,Blackburn with Darwen,year_group_7,2122,0,2122,2122
201819,889,E06000008,Blackburn with Darwen,year_group_8,1989,0,1989,1989
201819,889,E06000008,Blackburn with Darwen,year_group_9,2064,0,2064,2064
201819,890,E06000009,Blackpool,reception,1713,6,1719,1716
201819,890,E06000009,Blackpool,year_group_1,1669,0,1669,1669
201819,890,E06000009,Blackpool,year_group_10,1325,0,1325,1325
201819,890,E06000009,Blackpool,year_group_11,1207,0,1207,1207
201819,890,E06000009,Blackpool,year_group_12,92,0,92,92
201819,890,E06000009,Blackpool,year_group_13,56,0,56,56
201819,890,E06000009,Blackpool,year_group_14,0,0,0,0
201819,890,E06000009,Blackpool,year_group_2,1706,0,1706,1706
201819,890,E06000009,Blackpool,year_group_3,1662,0,1662,1662
201819,890,E06000009,Blackpool,year_group_4,1707,0,1707,1707
201819,890,E06000009,Blackpool,year_group_5,1665,0,1665,1665
201819,890,E06000009,Blackpool,year_group_6,1660,0,1660,1660
201819,890,E06000009,Blackpool,year_group_7,1327,0,1327,1327
201819,890,E06000009,Blackpool,year_group_8,1164,0,1164,1164
201819,890,E06000009,Blackpool,year_group_9,1342,0,1342,1342
201819,895,E06000049,Cheshire East,reception,3995,21,4016,4005.5
201819,895,E06000049,Cheshire East,year_group_1,4046,0,4046,4046
201819,895,E06000049,Cheshire East,year_group_10,3800,0,3800,3800
201819,895,E06000049,Cheshire East,year_group_11,3717,0,3717,3717
201819,895,E06000049,Cheshire East,year_group_12,1673,0,1673,1673
201819,895,E06000049,Cheshire East,year_group_13,1649,0,1649,1649
201819,895,E06000049,Cheshire East,year_group_14,4,0,4,4
201819,895,E06000049,Cheshire East,year_group_2,4335,0,4335,4335
201819,895,E06000049,Cheshire East,year_group_3,4285,0,4285,4285
201819,895,E06000049,Cheshire East,year_group_4,4237,0,4237,4237
201819,895,E06000049,Cheshire East,year_group_5,4178,0,4178,4178
201819,895,E06000049,Cheshire East,year_group_6,4219,0,4219,4219
201819,895,E06000049,Cheshire East,year_group_7,4097,0,4097,4097
201819,895,E06000049,Cheshire East,year_group_8,3980,0,3980,3980
201819,895,E06000049,Cheshire East,year_group_9,3926,0,3926,3926
201819,896,E06000050,Cheshire West and Chester,reception,3807,16,3823,3815
201819,896,E06000050,Cheshire West and Chester,year_group_1,3874,0,3874,3874
201819,896,E06000050,Cheshire West and Chester,year_group_10,3503,0,3503,3503
201819,896,E06000050,Cheshire West and Chester,year_group_11,3389,0,3389,3389
201819,896,E06000050,Cheshire West and Chester,year_group_12,1198,0,1198,1198
201819,896,E06000050,Cheshire West and Chester,year_group_13,1179,0,1179,1179
201819,896,E06000050,Cheshire West and Chester,year_group_14,0,0,0,0
201819,896,E06000050,Cheshire West and Chester,year_group_2,4009,0,4009,4009
201819,896,E06000050,Cheshire West and Chester,year_group_3,3985,0,3985,3985
201819,896,E06000050,Cheshire West and Chester,year_group_4,3956,0,3956,3956
201819,896,E06000050,Cheshire West and Chester,year_group_5,3826,0,3826,3826
201819,896,E06000050,Cheshire West and Chester,year_group_6,3959,0,3959,3959
201819,896,E06000050,Cheshire West and Chester,year_group_7,3714,0,3714,3714
201819,896,E06000050,Cheshire West and Chester,year_group_8,3613,0,3613,3613
201819,896,E06000050,Cheshire West and Chester,year_group_9,3646,0,3646,3646
201819,909,E10000006,Cumbria,reception,4697,189,4886,4791.5
201819,909,E10000006,Cumbria,year_group_1,5060,0,5060,5060
201819,909,E10000006,Cumbria,year_group_10,5223,0,5223,5223
201819,909,E10000006,Cumbria,year_group_11,4966,0,4966,4966
201819,909,E10000006,Cumbria,year_group_12,1924,1,1925,1924.5
201819,909,E10000006,Cumbria,year_group_13,1776,0,1776,1776
201819,909,E10000006,Cumbria,year_group_14,0,0,0,0
201819,909,E10000006,Cumbria,year_group_2,5046,0,5046,5046
201819,909,E10000006,Cumbria,year_group_3,5222,0,5222,5222
201819,909,E10000006,Cumbria,year_group_4,5189,0,5189,5189
201819,909,E10000006,Cumbria,year_group_5,5232,0,5232,5232
201819,909,E10000006,Cumbria,year_group_6,5220,0,5220,5220
201819,909,E10000006,Cumbria,year_group_7,5293,0,5293,5293
201819,909,E10000006,Cumbria,year_group_8,5273,0,5273,5273
201819,909,E10000006,Cumbria,year_group_9,5098,0,5098,5098
201819,825,E06000060,Buckinghamshire,reception,6107,9,6116,6111.5
