itl221cd,time_period,nc_year,full_time,part_time,headcount,fte
TLK4,201213,year_group_12,5639,0,5639,5639
TLK4,201213,year_group_13,4451,2,4453,4452
TLK4,201213,year_group_14,138,0,138,138
TLK4,201213,year_group_2,11366,0,11366,11366
TLK4,201213,year_group_3,11294,0,11294,11294
TLK4,201213,year_group_4,10911,0,10911,10911
TLK4,201213,year_group_5,10842,0,10842,10842
TLK4,201213,year_group_6,10439,0,10439,10439
TLK4,201213,year_group_7,10526,0,10526,10526
TLK4,201213,year_group_8,10987,0,10987,10987
TLK4,201213,year_group_9,11451,0,11451,11451
TLK4,201314,reception,11897,44,11941,11919
TLK4,201314,year_group_1,11836,0,11836,11836
TLK4,201314,year_group_10,11583,1,11584,11583.5
TLK4,201314,year_group_11,11451,0,11451,11451
TLK4,201314,year_group_12,5858,0,5858,5858
TLK4,201314,year_group_13,4344,2,4346,4345
TLK4,201314,year_group_14,128,0,128,128
TLK4,201314,year_group_2,11726,0,11726,11726
TLK4,201314,year_group_3,11410,0,11410,11410
TLK4,201314,year_group_4,11322,0,11322,11322
TLK4,201314,year_group_5,10940,0,10940,10940
TLK4,201314,year_group_6,10841,0,10841,10841
TLK4,201314,year_group_7,10427,0,10427,10427
TLK4,201314,year_group_8,10539,0,10539,10539
TLK4,201314,year_group_9,11044,0,11044,11044
TLK4,201415,reception,11956,108,12064,12010
TLK4,201415,year_group_1,12130,0,12130,12130
TLK4,201415,year_group_10,11079,0,11079,11079
TLK4,201415,year_group_11,11420,0,11420,11420
TLK4,201415,year_group_12,5534,0,5534,5534
TLK4,201415,year_group_13,4407,0,4407,4407
TLK4,201415,year_group_14,144,0,144,144
TLK4,201415,year_group_2,11979,0,11979,11979
TLK4,201415,year_group_3,11798,0,11798,11798
TLK4,201415,year_group_4,11444,0,11444,11444
TLK4,201415,year_group_5,11359,0,11359,11359
TLK4,201415,year_group_6,11055,0,11055,11055
TLK4,201415,year_group_7,10864,0,10864,10864
TLK4,201415,year_group_8,10471,0,10471,10471
TLK4,201415,year_group_9,10578,0,10578,10578
TLK4,201516,reception,12481,78,12559,12520
TLK4,201516,year_group_1,12175,0,12175,12175
TLK4,201516,year_group_10,10681,0,10681,10681
TLK4,201516,year_group_11,10963,0,10963,10963
TLK4,201516,year_group_12,5252,0,5252,5252
TLK4,201516,year_group_13,4354,0,4354,4354
TLK4,201516,year_group_14,108,0,108,108
TLK4,201516,year_group_2,12263,0,12263,12263
TLK4,201516,year_group_3,12074,0,12074,12074
TLK4,201516,year_group_4,11920,0,11920,11920
TLK4,201516,year_group_5,11554,0,11554,11554
TLK4,201516,year_group_6,11445,0,11445,11445
TLK4,201516,year_group_7,11064,0,11064,11064
TLK4,201516,year_group_8,10893,0,10893,10893
TLK4,201516,year_group_9,10484,0,10484,10484
TLK4,201617,reception,12474,104,12578,12526
TLK4,201617,year_group_1,12658,0,12658,12658
TLK4,201617,year_group_10,10538,0,10538,10538
TLK4,201617,year_group_11,10554,0,10554,10554
TLK4,201617,year_group_12,5000,0,5000,5000
TLK4,201617,year_group_13,4207,0,4207,4207
TLK4,201617,year_group_14,93,1,94,93.5
TLK4,201617,year_group_2,12327,0,12327,12327
TLK4,201617,year_group_3,12336,0,12336,12336
TLK4,201617,year_group_4,12176,0,12176,12176
TLK4,201617,year_group_5,11955,0,11955,11955
TLK4,201617,year_group_6,11598,0,11598,11598
TLK4,201617,year_group_7,11430,0,11430,11430
TLK4,201617,year_group_8,11118,0,11118,11118
TLK4,201617,year_group_9,10939,0,10939,10939
TLK4,201718,reception,11948,144,12092,12020
TLK4,201718,year_group_1,12710,0,12710,12710
TLK4,201718,year_group_10,10897,0,10897,10897
TLK4,201718,year_group_11,10389,0,10389,10389
TLK4,201718,year_group_12,4435,0,4435,4435
TLK4,201718,year_group_13,3996,0,3996,3996
TLK4,201718,year_group_14,80,0,80,80
TLK4,201718,year_group_2,12744,0,12744,12744
TLK4,201718,year_group_3,12366,0,12366,12366
TLK4,201718,year_group_4,12409,0,12409,12409
TLK4,201718,year_group_5,12223,0,12223,12223
TLK4,201718,year_group_6,11958,0,11958,11958
TLK4,201718,year_group_7,11604,0,11604,11604
TLK4,201718,year_group_8,11428,0,11428,11428
TLK4,201718,year_group_9,11126,0,11126,11126
TLK4,201819,reception,11904,160,12064,11984
TLK4,201819,year_group_1,12198,0,12198,12198
TLK4,201819,year_group_10,11029,0,11029,11029
TLK4,201819,year_group_11,10691,0,10691,10691
TLK4,201819,year_group_12,3948,0,3948,3948
TLK4,201819,year_group_13,3674,0,3674,3674
TLK4,201819,year_group_14,72,0,72,72
TLK4,201819,year_group_2,12732,0,12732,12732
TLK4,201819,year_group_3,12740,0,12740,12740
TLK4,201819,year_group_4,12348,0,12348,12348
TLK4,201819,year_group_5,12370,0,12370,12370
TLK4,201819,year_group_6,12200,0,12200,12200
TLK4,201819,year_group_7,11827,0,11827,11827
TLK4,201819,year_group_8,11574,0,11574,11574
TLK4,201819,year_group_9,11389,0,11389,11389
TLK4,201920,reception,11599,133,11732,11665.5
TLK4,201920,year_group_1,12132,0,12132,12132
TLK4,201920,year_group_10,11263,0,11263,11263
TLK4,201920,year_group_11,10884,0,10884,10884
TLK4,201920,year_group_12,4008,0,4008,4008
TLK4,201920,year_group_13,3387,3,3390,3388.5
TLK4,201920,year_group_14,62,0,62,62
TLK4,201920,year_group_2,12230,0,12230,12230
TLK4,201920,year_group_3,12748,0,12748,12748
TLK4,201920,year_group_4,12765,0,12765,12765
TLK4,201920,year_group_5,12385,0,12385,12385
TLK4,201920,year_group_6,12356,0,12356,12356
TLK4,201920,year_group_7,12030,0,12030,12030
TLK4,201920,year_group_8,11779,0,11779,11779
TLK4,201920,year_group_9,11562,0,11562,11562
TLK4,202021,reception,11466,177,11643,11554.5
TLK4,202021,year_group_1,11777,0,11777,11777
TLK4,202021,year_group_10,11441,0,11441,11441
TLK4,202021,year_group_11,11144,0,11144,11144
TLK4,202021,year_group_12,4199,0,4199,4199
TLK4,202021,year_group_13,3532,0,3532,3532
TLK4,202021,year_group_14,48,0,48,48
TLK4,202021,year_group_2,12127,0,12127,12127
TLK4,202021,year_group_3,12212,0,12212,12212
TLK4,202021,year_group_4,12710,0,12710,12710
TLK4,202021,year_group_5,12751,0,12751,12751
TLK4,202021,year_group_6,12337,0,12337,12337
TLK4,202021,year_group_7,12080,0,12080,12080
TLK4,202021,year_group_8,11943,0,11943,11943
TLK4,202021,year_group_9,11783,0,11783,11783
TLK4,202122,reception,11244,109,11353,11298.5
TLK4,202122,year_group_1,11812,0,11812,11812
TLK4,202122,year_group_10,11646,0,11646,11646
TLK4,202122,year_group_11,11314,0,11314,11314
TLK4,202122,year_group_12,3942,0,3942,3942
TLK4,202122,year_group_13,3554,3,3557,3555.5
TLK4,202122,year_group_14,49,0,49,49
TLK4,202122,year_group_2,11878,0,11878,11878
TLK4,202122,year_group_3,12213,0,12213,12213
TLK4,202122,year_group_4,12291,0,12291,12291
TLK4,202122,year_group_5,12782,0,12782,12782
TLK4,202122,year_group_6,12810,0,12810,12810
TLK4,202122,year_group_7,12153,0,12153,12153
TLK4,202122,year_group_8,12058,0,12058,12058
TLK4,202122,year_group_9,11945,0,11945,11945
TLK4,202223,reception,11079,163,11242,11160.5
TLK4,202223,year_group_1,11579,0,11579,11579
TLK4,202223,year_group_10,11764,0,11764,11764
TLK4,202223,year_group_11,11563,0,11563,11563
TLK4,202223,year_group_12,3701,0,3701,3701
TLK4,202223,year_group_13,3394,0,3394,3394
TLK4,202223,year_group_14,53,0,53,53
TLK4,202223,year_group_2,12039,0,12039,12039
TLK4,202223,year_group_3,12085,0,12085,12085
TLK4,202223,year_group_4,12391,0,12391,12391
TLK4,202223,year_group_5,12431,0,12431,12431
TLK4,202223,year_group_6,12920,0,12920,12920
TLK4,202223,year_group_7,12624,0,12624,12624
TLK4,202223,year_group_8,12159,0,12159,12159
TLK4,202223,year_group_9,12013,0,12013,12013
TLH1,201112,reception,25686,109,25795,25740.5
TLH1,201112,year_group_1,24753,0,24753,24753
TLH1,201112,year_group_10,25134,0,25134,25134
TLH1,201112,year_group_11,24278,0,24278,24278
TLH1,201112,year_group_12,10203,0,10203,10203
TLH1,201112,year_group_13,7684,0,7684,7684
TLH1,201112,year_group_14,122,0,122,122
TLH1,201112,year_group_2,24613,0,24613,24613
TLH1,201112,year_group_3,24165,0,24165,24165
TLH1,201112,year_group_4,23274,0,23274,23274
TLH1,201112,year_group_5,22551,0,22551,22551
TLH1,201112,year_group_6,22909,0,22909,22909
TLH1,201112,year_group_7,23140,0,23140,23140
TLH1,201112,year_group_8,23848,0,23848,23848
TLH1,201112,year_group_9,24274,0,24274,24274
TLH1,201213,reception,26528,248,26776,26652
TLH1,201213,year_group_1,26083,0,26083,26083
TLH1,201213,year_group_10,24409,0,24409,24409
TLH1,201213,year_group_11,25014,0,25014,25014
TLH1,201213,year_group_12,10132,0,10132,10132
TLH1,201213,year_group_13,7845,0,7845,7845
TLH1,201213,year_group_14,185,0,185,185
TLH1,201213,year_group_2,24782,0,24782,24782
TLH1,201213,year_group_3,24510,0,24510,24510
TLH1,201213,year_group_4,24158,0,24158,24158
TLH1,201213,year_group_5,23202,0,23202,23202
TLH1,201213,year_group_6,22579,0,22579,22579
TLH1,201213,year_group_7,22613,0,22613,22613
TLH1,201213,year_group_8,23066,0,23066,23066
TLH1,201213,year_group_9,24008,0,24008,24008
TLH1,201314,reception,26726,123,26849,26787.5
TLH1,201314,year_group_1,27182,0,27182,27182
TLH1,201314,year_group_10,24017,0,24017,24017
TLH1,201314,year_group_11,24336,0,24336,24336
TLH1,201314,year_group_12,10703,0,10703,10703
TLH1,201314,year_group_13,7664,1,7665,7664.5
TLH1,201314,year_group_14,191,0,191,191
TLH1,201314,year_group_2,26099,0,26099,26099
TLH1,201314,year_group_3,24714,0,24714,24714
TLH1,201314,year_group_4,24595,0,24595,24595
TLH1,201314,year_group_5,24174,0,24174,24174
TLH1,201314,year_group_6,23264,0,23264,23264
TLH1,201314,year_group_7,22286,0,22286,22286
TLH1,201314,year_group_8,22719,0,22719,22719
TLH1,201314,year_group_9,23320,0,23320,23320
TLH1,201415,reception,27011,262,27273,27142
TLH1,201415,year_group_1,27078,0,27078,27078
TLH1,201415,year_group_10,23547,0,23547,23547
TLH1,201415,year_group_11,23830,0,23830,23830
TLH1,201415,year_group_12,10484,0,10484,10484
TLH1,201415,year_group_13,8223,0,8223,8223
TLH1,201415,year_group_14,205,0,205,205
TLH1,201415,year_group_2,27307,0,27307,27307
TLH1,201415,year_group_3,26104,0,26104,26104
TLH1,201415,year_group_4,24791,0,24791,24791
TLH1,201415,year_group_5,24645,0,24645,24645
TLH1,201415,year_group_6,24218,0,24218,24218
TLH1,201415,year_group_7,23063,0,23063,23063
TLH1,201415,year_group_8,22369,0,22369,22369
TLH1,201415,year_group_9,22768,0,22768,22768
TLH1,201516,reception,27989,162,28151,28070
TLH1,201516,year_group_1,27482,0,27482,27482
TLH1,201516,year_group_10,22876,0,22876,22876
TLH1,201516,year_group_11,23303,0,23303,23303
TLH1,201516,year_group_12,10114,1,10115,10114.5
TLH1,201516,year_group_13,8177,0,8177,8177
TLH1,201516,year_group_14,103,0,103,103
TLH1,201516,year_group_2,27248,0,27248,27248
TLH1,201516,year_group_3,27323,0,27323,27323
TLH1,201516,year_group_4,26154,0,26154,26154
TLH1,201516,year_group_5,24863,0,24863,24863
TLH1,201516,year_group_6,24679,0,24679,24679
TLH1,201516,year_group_7,23876,0,23876,23876
TLH1,201516,year_group_8,23186,0,23186,23186
TLH1,201516,year_group_9,22408,0,22408,22408
TLH1,201617,reception,28129,297,28426,28277.5
TLH1,201617,year_group_1,28252,0,28252,28252
TLH1,201617,year_group_10,22461,0,22461,22461
TLH1,201617,year_group_11,22623,0,22623,22623
TLH1,201617,year_group_12,9687,2,9689,9688
TLH1,201617,year_group_13,8099,2,8101,8100
TLH1,201617,year_group_14,94,7,101,97.5
TLH1,201617,year_group_2,27513,0,27513,27513
TLH1,201617,year_group_3,27163,0,27163,27163
TLH1,201617,year_group_4,27362,0,27362,27362
TLH1,201617,year_group_5,26089,0,26089,26089
TLH1,201617,year_group_6,24805,0,24805,24805
TLH1,201617,year_group_7,24339,0,24339,24339
TLH1,201617,year_group_8,23953,0,23953,23953
TLH1,201617,year_group_9,23157,0,23157,23157
TLH1,201718,reception,27236,374,27610,27423
TLH1,201718,year_group_1,28580,0,28580,28580
TLH1,201718,year_group_10,23091,0,23091,23091
TLH1,201718,year_group_11,22096,2,22098,22097
TLH1,201718,year_group_12,9134,0,9134,9134
TLH1,201718,year_group_13,7808,2,7810,7809
TLH1,201718,year_group_14,82,0,82,82
TLH1,201718,year_group_2,28173,0,28173,28173
TLH1,201718,year_group_3,27439,0,27439,27439
TLH1,201718,year_group_4,27104,0,27104,27104
TLH1,201718,year_group_5,27248,0,27248,27248
TLH1,201718,year_group_6,26052,0,26052,26052
TLH1,201718,year_group_7,24328,0,24328,24328
TLH1,201718,year_group_8,24306,0,24306,24306
TLH1,201718,year_group_9,23875,0,23875,23875
TLH1,201819,reception,26620,213,26833,26726.5
TLH1,201819,year_group_1,27746,0,27746,27746
TLH1,201819,year_group_10,23846,0,23846,23846
TLH1,201819,year_group_11,22696,0,22696,22696
TLH1,201819,year_group_12,9004,3,9007,9005.5
TLH1,201819,year_group_13,7757,2,7759,7758
TLH1,201819,year_group_14,57,0,57,57
TLH1,201819,year_group_2,28553,0,28553,28553
TLH1,201819,year_group_3,28088,0,28088,28088
TLH1,201819,year_group_4,27402,0,27402,27402
TLH1,201819,year_group_5,27155,0,27155,27155
TLH1,201819,year_group_6,27185,0,27185,27185
TLH1,201819,year_group_7,25492,0,25492,25492
TLH1,201819,year_group_8,24296,0,24296,24296
TLH1,201819,year_group_9,24244,0,24244,24244
TLH1,201920,reception,26730,290,27020,26875
TLH1,201920,year_group_1,26954,0,26954,26954
TLH1,201920,year_group_10,24206,0,24206,24206
TLH1,201920,year_group_11,23533,0,23533,23533
TLH1,201920,year_group_12,9369,0,9369,9369
TLH1,201920,year_group_13,7758,0,7758,7758
TLH1,201920,year_group_14,121,0,121,121
TLH1,201920,year_group_2,27834,0,27834,27834
TLH1,201920,year_group_3,28443,0,28443,28443
TLH1,201920,year_group_4,28061,0,28061,28061
TLH1,201920,year_group_5,27420,0,27420,27420
TLH1,201920,year_group_6,27061,0,27061,27061
TLH1,201920,year_group_7,26705,0,26705,26705
TLH1,201920,year_group_8,25493,0,25493,25493
TLH1,201920,year_group_9,24279,0,24279,24279
TLH1,202021,reception,26470,250,26720,26595
TLH1,202021,year_group_1,26913,0,26913,26913
TLH1,202021,year_group_10,24170,0,24170,24170
TLH1,202021,year_group_11,23981,0,23981,23981
TLH1,202021,year_group_12,10143,2,10145,10144
TLH1,202021,year_group_13,8264,0,8264,8264
TLH1,202021,year_group_14,112,0,112,112
TLH1,202021,year_group_2,26878,0,26878,26878
TLH1,202021,year_group_3,27615,0,27615,27615
TLH1,202021,year_group_4,28199,0,28199,28199
TLH1,202021,year_group_5,27859,0,27859,27859
TLH1,202021,year_group_6,27213,0,27213,27213
TLH1,202021,year_group_7,26351,0,26351,26351
TLH1,202021,year_group_8,26604,0,26604,26604
TLH1,202021,year_group_9,25381,0,25381,25381
TLH1,202122,reception,25725,296,26021,25873
TLH1,202122,year_group_1,27017,0,27017,27017
TLH1,202122,year_group_10,25358,0,25358,25358
TLH1,202122,year_group_11,23934,0,23934,23934
TLH1,202122,year_group_12,9683,0,9683,9683
TLH1,202122,year_group_13,9008,0,9008,9008
TLH1,202122,year_group_14,86,0,86,86
TLH1,202122,year_group_2,27152,0,27152,27152
TLH1,202122,year_group_3,27099,0,27099,27099
TLH1,202122,year_group_4,27733,0,27733,27733
TLH1,202122,year_group_5,28396,0,28396,28396
TLH1,202122,year_group_6,27914,0,27914,27914
TLH1,202122,year_group_7,26707,0,26707,26707
TLH1,202122,year_group_8,26357,0,26357,26357
TLH1,202122,year_group_9,26522,0,26522,26522
TLH1,202223,reception,25452,314,25766,25609
TLH1,202223,year_group_1,26476,0,26476,26476
TLH1,202223,year_group_10,26567,0,26567,26567
TLH1,202223,year_group_11,25174,0,25174,25174
TLH1,202223,year_group_12,9684,1,9685,9684.5
TLH1,202223,year_group_13,8419,0,8419,8419
TLH1,202223,year_group_14,74,0,74,74
TLH1,202223,year_group_2,27467,0,27467,27467
TLH1,202223,year_group_3,27408,0,27408,27408
TLH1,202223,year_group_4,27497,0,27497,27497
TLH1,202223,year_group_5,28060,0,28060,28060
TLH1,202223,year_group_6,28756,0,28756,28756
TLH1,202223,year_group_7,27425,0,27425,27425
TLH1,202223,year_group_8,26863,0,26863,26863
TLH1,202223,year_group_9,26394,0,26394,26394
TLH2,201112,reception,21757,34,21791,21774
TLH2,201112,year_group_1,21181,0,21181,21181
TLH2,201112,year_group_10,20287,0,20287,20287
TLH2,201112,year_group_11,19730,0,19730,19730
TLH2,201112,year_group_12,11496,0,11496,11496
TLH2,201112,year_group_13,9470,3,9473,9471.5
TLH2,201112,year_group_14,67,0,67,67
TLH2,201112,year_group_2,20516,0,20516,20516
TLH2,201112,year_group_3,20153,0,20153,20153
TLH2,201112,year_group_4,19702,0,19702,19702
TLH2,201112,year_group_5,18697,0,18697,18697
TLH2,201112,year_group_6,19062,0,19062,19062
TLH2,201112,year_group_7,19502,0,19502,19502
TLH2,201112,year_group_8,19763,0,19763,19763
TLH2,201112,year_group_9,20142,0,20142,20142
TLH2,201213,reception,22937,28,22965,22951
TLH2,201213,year_group_1,21970,0,21970,21970
TLH2,201213,year_group_10,20255,0,20255,20255
TLH2,201213,year_group_11,20081,0,20081,20081
TLH2,201213,year_group_12,11727,6,11733,11730
TLH2,201213,year_group_13,9463,1,9464,9463.5
TLH2,201213,year_group_14,58,0,58,58
TLH2,201213,year_group_2,21206,0,21206,21206
TLH2,201213,year_group_3,20525,0,20525,20525
TLH2,201213,year_group_4,20135,0,20135,20135
TLH2,201213,year_group_5,19631,0,19631,19631
TLH2,201213,year_group_6,18765,0,18765,18765
TLH2,201213,year_group_7,19685,0,19685,19685
TLH2,201213,year_group_8,19464,0,19464,19464
TLH2,201213,year_group_9,19805,0,19805,19805
TLH2,201314,reception,22676,60,22736,22706
TLH2,201314,year_group_1,23185,0,23185,23185
TLH2,201314,year_group_10,19974,0,19974,19974
TLH2,201314,year_group_11,20033,0,20033,20033
TLH2,201314,year_group_12,11870,1,11871,11870.5
TLH2,201314,year_group_13,9598,5,9603,9600.5
TLH2,201314,year_group_14,23,4,27,25
TLH2,201314,year_group_2,21967,0,21967,21967
TLH2,201314,year_group_3,21144,0,21144,21144
TLH2,201314,year_group_4,20487,0,20487,20487
TLH2,201314,year_group_5,20098,0,20098,20098
TLH2,201314,year_group_6,19649,0,19649,19649
TLH2,201314,year_group_7,19486,0,19486,19486
TLH2,201314,year_group_8,19684,0,19684,19684
TLH2,201314,year_group_9,19549,0,19549,19549
TLH2,201415,reception,23399,43,23442,23420.5
TLH2,201415,year_group_1,22986,0,22986,22986
TLH2,201415,year_group_10,19658,0,19658,19658
TLH2,201415,year_group_11,19822,0,19822,19822
TLH2,201415,year_group_12,11892,0,11892,11892
TLH2,201415,year_group_13,9849,0,9849,9849
TLH2,201415,year_group_14,36,0,36,36
TLH2,201415,year_group_2,23251,0,23251,23251
TLH2,201415,year_group_3,21996,0,21996,21996
TLH2,201415,year_group_4,21234,0,21234,21234
TLH2,201415,year_group_5,20462,0,20462,20462
TLH2,201415,year_group_6,20205,0,20205,20205
TLH2,201415,year_group_7,20317,0,20317,20317
TLH2,201415,year_group_8,19575,0,19575,19575
TLH2,201415,year_group_9,19762,0,19762,19762
TLH2,201516,reception,24186,28,24214,24200
TLH2,201516,year_group_1,23650,0,23650,23650
TLH2,201516,year_group_10,19802,0,19802,19802
TLH2,201516,year_group_11,19504,0,19504,19504
TLH2,201516,year_group_12,11755,0,11755,11755
TLH2,201516,year_group_13,9919,2,9921,9920
TLH2,201516,year_group_14,27,0,27,27
TLH2,201516,year_group_2,23050,0,23050,23050
TLH2,201516,year_group_3,23238,0,23238,23238
TLH2,201516,year_group_4,22079,0,22079,22079
TLH2,201516,year_group_5,21196,0,21196,21196
TLH2,201516,year_group_6,20587,0,20587,20587
TLH2,201516,year_group_7,20811,0,20811,20811
TLH2,201516,year_group_8,20364,0,20364,20364
TLH2,201516,year_group_9,19631,0,19631,19631
TLH2,201617,reception,23910,51,23961,23935.5
TLH2,201617,year_group_1,24201,0,24201,24201
TLH2,201617,year_group_10,19633,0,19633,19633
TLH2,201617,year_group_11,19623,0,19623,19623
TLH2,201617,year_group_12,10984,0,10984,10984
TLH2,201617,year_group_13,9901,17,9918,9909.5
TLH2,201617,year_group_14,19,0,19,19
TLH2,201617,year_group_2,23605,0,23605,23605
TLH2,201617,year_group_3,22978,0,22978,22978
TLH2,201617,year_group_4,23192,0,23192,23192
TLH2,201617,year_group_5,21964,0,21964,21964
TLH2,201617,year_group_6,21205,0,21205,21205
TLH2,201617,year_group_7,21157,0,21157,21157
TLH2,201617,year_group_8,20735,0,20735,20735
TLH2,201617,year_group_9,20314,0,20314,20314
TLH2,201718,reception,23342,34,23376,23359
TLH2,201718,year_group_1,23894,0,23894,23894
TLH2,201718,year_group_10,20285,0,20285,20285
TLH2,201718,year_group_11,19316,0,19316,19316
TLH2,201718,year_group_12,10762,0,10762,10762
TLH2,201718,year_group_13,9641,0,9641,9641
TLH2,201718,year_group_14,18,0,18,18
TLH2,201718,year_group_2,24146,0,24146,24146
TLH2,201718,year_group_3,23436,0,23436,23436
TLH2,201718,year_group_4,22848,0,22848,22848
TLH2,201718,year_group_5,23086,0,23086,23086
TLH2,201718,year_group_6,21951,0,21951,21951
TLH2,201718,year_group_7,21696,0,21696,21696
TLH2,201718,year_group_8,21072,0,21072,21072
TLH2,201718,year_group_9,20620,0,20620,20620
TLH2,201819,reception,22989,99,23088,23038.5
TLH2,201819,year_group_1,23360,0,23360,23360
TLH2,201819,year_group_10,20606,0,20606,20606
